Timestamp,Value
1777268950.7800913,-193
1777268950.7801692,-160
1777268950.7802413,-137
1777268950.7803388,-95
1777268950.7804012,-67
1777268950.7804615,-39
1777268950.7805245,-11
1777268950.780576,26
1777268950.780628,37
1777268950.7807033,64
1777268950.7807562,92
1777268950.7808158,123
1777268950.7808764,164
1777268950.780936,168
1777268950.7809994,185
1777268950.7810607,205
1777268950.7811205,220
1777268950.7811809,226
1777268950.7812414,230
1777268950.7813027,230
1777268950.7813644,227
1777268950.7814267,220
1777268950.7814882,215
1777268950.7815466,203
1777268950.7816079,186
1777268950.7817013,166
1777268950.7817738,139
1777268950.781844,114
1777268950.7818997,76
1777268950.7819521,53
1777268950.7820022,30
1777268950.7820435,8
1777268950.7820957,-8
1777268950.7821646,-30
1777268950.7822318,-59
1777268950.7822957,-92
1777268950.782366,-133
1777268950.7824354,-158
1777268950.7825055,-181
1777268950.7825801,-204
1777268950.7826798,-223
1777268950.7827544,-229
1777268950.7828236,-229
1777268950.7828934,-230
1777268950.7829633,-224
1777268950.7843008,-213
1777268950.7844765,-199
1777268950.7845979,-179
1777268950.784714,-151
1777268950.784831,-109
1777268950.7868226,-75
1777268950.7870138,-41
1777268950.78711,-17
1777268950.7871854,11
1777268950.7872598,30
1777268950.787336,56
1777268950.7874122,83
1777268950.787499,112
1777268950.7896476,156
1777268950.7898703,163
1777268950.7900052,180
1777268950.7901285,197
1777268950.7902489,217
1777268950.7903678,223
1777268950.7923458,229
1777268950.7926123,229
1777268950.7927399,228
1777268950.7928054,223
1777268950.7928684,216
1777268950.7929313,206
1777268950.7949934,191
1777268950.7951143,181
1777268950.7951775,147
1777268950.7952821,112
1777268950.795338,83
1777268950.7953887,59
1777268950.7954407,37
1777268950.795492,14
1777268950.7979095,-6
1777268950.798059,-27
1777268950.798157,-57
1777268950.798249,-89
1777268950.7983596,-130
1777268950.7984734,-162
1777268950.800511,-179
1777268950.8007045,-204
1777268950.8007836,-222
1777268950.8008602,-228
1777268950.800933,-229
1777268950.803213,-231
1777268950.8033528,-224
1777268950.8034966,-215
1777268950.8036025,-201
1777268950.803705,-180
1777268950.805989,-153
1777268950.8061602,-102
1777268950.8062513,-76
1777268950.806373,-46
1777268950.8064559,-19
1777268950.8065124,9
1777268950.806584,24
1777268950.8085845,45
1777268950.8087106,82
1777268950.8087966,102
1777268950.80888,147
1777268950.8089805,162
1777268950.8090615,175
1777268950.809191,195
1777268950.8113875,213
1777268950.8115063,222
1777268950.8115928,229
1777268950.8116782,230
1777268950.8117619,229
1777268950.8118463,226
1777268950.814023,218
1777268950.8141599,214
1777268950.8142326,195
1777268950.8142993,178
1777268950.8143601,155
1777268950.8144214,121
1777268950.8144727,91
1777268950.8167279,68
1777268950.8167977,47
1777268950.81685,22
1777268950.8168924,1
1777268950.8169541,-16
1777268950.8170154,-41
1777268950.8170753,-74
1777268950.8195174,-108
1777268950.8196783,-160
1777268950.8197854,-171
1777268950.8198884,-194
1777268950.8200028,-216
1777268950.820106,-226
1777268950.822245,-231
1777268950.8223555,-231
1777268950.8224294,-227
1777268950.822502,-218
1777268950.8225718,-207
1777268950.8249655,-188
1777268950.8250725,-165
1777268950.825145,-130
1777268950.8252056,-89
1777268950.8252664,-60
1777268950.8253257,-32
1777268950.8276534,-4
1777268950.8277566,19
1777268950.827833,37
1777268950.8279562,65
1777268950.8280263,91
1777268950.8281631,124
1777268950.8282506,163
1777268950.830393,168
1777268950.8305516,186
1777268950.830614,205
1777268950.8307126,221
1777268950.8307748,225
1777268950.830834,229
1777268950.8308952,230
1777268950.8332605,227
1777268950.833393,221
1777268950.8335435,215
1777268950.8336403,203
1777268950.8337326,186
1777268950.8338258,165
1777268950.835809,137
1777268950.8359022,104
1777268950.8359556,76
1777268950.8360074,51
1777268950.8360612,29
1777268950.8361034,9
1777268950.8361752,-8
1777268950.8362384,-29
1777268950.8385623,-59
1777268950.8387427,-92
1777268950.8388615,-133
1777268950.838956,-159
1777268950.8390408,-181
1777268950.8412616,-205
1777268950.8414354,-222
1777268950.841553,-228
1777268950.8416686,-230
1777268950.8418453,-231
1777268950.841974,-222
1777268950.8441052,-215
1777268950.844206,-199
1777268950.8442776,-179
1777268950.8443468,-151
1777268950.8444188,-108
1777268950.8468738,-75
1777268950.847037,-46
1777268950.8471603,-18
1777268950.8472593,10
1777268950.8473575,32
1777268950.8475676,57
1777268950.847668,83
1777268950.849552,113
1777268950.8496354,156
1777268950.8496957,163
1777268950.8497686,181
1777268950.849833,198
1777268950.8498933,217
1777268950.8499556,224
1777268950.8521824,230
1777268950.8523533,229
1777268950.8524601,229
1777268950.8525662,224
1777268950.8526697,215
1777268950.852774,206
1777268950.8549523,190
1777268950.8550813,171
1777268950.8552086,146
1777268950.8552809,112
1777268950.8553398,83
1777268950.8553998,58
1777268950.8554592,38
1777268950.8575835,15
1777268950.8576775,-7
1777268950.857744,-28
1777268950.8578067,-57
1777268950.8578675,-90
1777268950.857941,-131
1777268950.8604553,-162
1777268950.8606067,-171
1777268950.8606896,-203
1777268950.860768,-224
1777268950.860847,-228
1777268950.860989,-230
1777268950.8631535,-230
1777268950.8633163,-223
1777268950.8633966,-215
1777268950.8634722,-200
1777268950.863549,-180
1777268950.8657303,-153
1777268950.865916,-110
1777268950.866012,-76
1777268950.8660996,-47
1777268950.8661883,-19
1777268950.8662493,8
1777268950.8663685,25
1777268950.868505,46
1777268950.8686194,74
1777268950.868716,101
1777268950.8688126,148
1777268950.8689106,161
1777268950.8690069,175
1777268950.869165,194
1777268950.871258,213
1777268950.8713737,221
1777268950.8714836,229
1777268950.87156,228
1777268950.8716307,231
1777268950.8717008,225
1777268950.8739882,217
1777268950.8740973,209
1777268950.8741605,195
1777268950.8742213,176
1777268950.874283,153
1777268950.8743424,121
1777268950.8743923,89
1777268950.8766286,68
1777268950.8766918,44
1777268950.8767421,21
1777268950.8767827,1
1777268950.8768444,-15
1777268950.8769047,-42
1777268950.8769631,-75
1777268950.8795843,-110
1777268950.8798215,-161
1777268950.8799298,-171
1777268950.8800337,-196
1777268950.8801496,-216
1777268950.8822746,-226
1777268950.8824568,-231
1777268950.8825305,-232
1777268950.8826003,-228
1777268950.882668,-218
1777268950.8827853,-206
1777268950.8848639,-188
1777268950.88499,-164
1777268950.885073,-128
1777268950.8851578,-89
1777268950.885279,-59
1777268950.8874524,-32
1777268950.8876917,5
1777268950.8877769,12
1777268950.8878307,32
1777268950.8878825,59
1777268950.8879328,85
1777268950.8879912,116
1777268950.8880517,159
1777268950.8903122,164
1777268950.8904417,182
1777268950.890515,202
1777268950.8905768,219
1777268950.890638,225
1777268950.890698,230
1777268950.8929605,229
1777268950.8931358,235
1777268950.8932033,222
1777268950.893286,214
1777268950.8933449,205
1777268950.8934057,189
1777268950.8934639,169
1777268950.895644,144
1777268950.895734,109
1777268950.895786,79
1777268950.895836,57
1777268950.8958864,34
1777268950.8959355,13
1777268950.895985,-9
1777268950.8984098,-30
1777268950.8986497,-60
1777268950.8988855,-94
1777268950.899015,-136
1777268950.8991103,-160
1777268950.8992,-181
1777268950.9011457,-206
1777268950.9012666,-224
1777268950.9013789,-230
1777268950.9014626,-230
1777268950.9015467,-230
1777268950.9038858,-222
1777268950.9040062,-215
1777268950.9040792,-199
1777268950.9042058,-178
1777268950.904277,-150
1777268950.9043467,-108
1777268950.906608,-72
1777268950.9067104,-45
1777268950.9067738,-16
1777268950.906827,12
1777268950.906879,31
1777268950.9069297,57
1777268950.9069805,84
1777268950.9093099,113
1777268950.9094121,159
1777268950.9094748,164
1777268950.909534,181
1777268950.9095933,199
1777268950.9096525,217
1777268950.911942,224
1777268950.9120264,231
1777268950.9120874,230
1777268950.9121475,228
1777268950.9122083,224
1777268950.9122686,215
1777268950.9123292,206
1777268950.9148252,190
1777268950.9149427,170
1777268950.915005,146
1777268950.9150653,111
1777268950.9151158,81
1777268950.9151697,58
1777268950.915223,37
1777268950.9174972,13
1777268950.9176571,-8
1777268950.9177244,-29
1777268950.9177868,-59
1777268950.9178479,-90
1777268950.9179173,-132
1777268950.920184,-159
1777268950.9205518,-180
1777268950.9207056,-205
1777268950.9208467,-223
1777268950.9209871,-229
1777268950.9229064,-229
1777268950.9230852,-224
1777268950.9231634,-224
1777268950.9232366,-214
1777268950.9233139,-200
1777268950.9234035,-179
1777268950.9257224,-151
1777268950.9258325,-110
1777268950.925895,-74
1777268950.9259555,-46
1777268950.9260178,-18
1777268950.926068,11
1777268950.9282625,30
1777268950.9283812,55
1777268950.928438,82
1777268950.9285173,110
1777268950.928588,156
1777268950.9286683,163
1777268950.9287307,179
1777268950.9311337,198
1777268950.931255,217
1777268950.9313204,223
1777268950.9314198,230
1777268950.9314835,229
1777268950.9315429,229
1777268950.9337795,225
1777268950.933944,224
1777268950.934011,207
1777268950.9340734,191
1777268950.9341803,172
1777268950.9342444,147
1777268950.9343047,114
1777268950.9364827,84
1777268950.9366333,60
1777268950.9366958,38
1777268950.9367473,15
1777268950.936841,-7
1777268950.9369218,-28
1777268950.9369888,-57
1777268950.9392867,-90
1777268950.9394145,-129
1777268950.9394927,-161
1777268950.939571,-179
1777268950.9396431,-205
1777268950.939713,-222
1777268950.9420376,-228
1777268950.942233,-230
1777268950.9424074,-231
1777268950.9426422,-225
1777268950.942826,-215
1777268950.944829,-202
1777268950.9451277,-182
1777268950.945344,-154
1777268950.9455204,-113
1777268950.945799,-77
1777268950.9460073,-47
1777268950.9475424,-19
1777268950.947673,8
1777268950.94773,24
1777268950.9477806,45
1777268950.9478312,73
1777268950.9478908,102
1777268950.9479504,146
1777268950.9501173,163
1777268950.9503803,175
1777268950.9505217,195
1777268950.9506419,214
1777268950.9507601,221
1777268950.9509366,230
1777268950.952724,230
1777268950.9528642,229
1777268950.95293,227
1777268950.9529905,219
1777268950.9530504,210
1777268950.953109,196
1777268950.9531684,178
1777268950.9555514,155
1777268950.9556653,121
1777268950.9557464,90
1777268950.9558058,68
1777268950.955857,45
1777268950.9559085,23
1777268950.9559495,0
1777268950.9582105,-14
1777268950.958543,-32
1777268950.958641,-75
1777268950.9587133,-109
1777268950.9587827,-161
1777268950.9588883,-170
1777268950.960972,-195
1777268950.9611828,-216
1777268950.9615152,-226
1777268950.961617,-231
1777268950.9616876,-232
1777268950.9636166,-227
1777268950.9637594,-212
1777268950.9638734,-208
1777268950.9639468,-189
1777268950.9640348,-166
1777268950.9641051,-128
1777268950.966447,-89
1777268950.9665549,-59
1777268950.9666185,-32
1777268950.9666698,-5
1777268950.9667215,18
1777268950.9668097,37
1777268950.9668615,65
1777268950.9692335,92
1777268950.9693747,125
1777268950.9694645,164
1777268950.969527,168
1777268950.9695885,186
1777268950.9696484,206
1777268950.9697087,221
1777268950.9719234,226
1777268950.9720342,230
1777268950.972098,231
1777268950.9721591,227
1777268950.9722192,220
1777268950.972279,214
1777268950.9745743,203
1777268950.9746733,186
1777268950.9747365,166
1777268950.9748495,138
1777268950.9749084,105
1777268950.9749587,77
1777268950.9750097,51
1777268950.9772398,30
1777268950.9773211,9
1777268950.9773738,-8
1777268950.9774356,-29
1777268950.9774966,-59
1777268950.9775555,-92
1777268950.9776237,-134
1777268950.9800365,-158
1777268950.9801505,-181
1777268950.9802217,-204
1777268950.9802918,-224
1777268950.980366,-229
1777268950.9826655,-230
1777268950.9827943,-230
1777268950.9828997,-222
1777268950.9829726,-214
1777268950.983041,-199
1777268950.9853888,-179
1777268950.9856539,-141
1777268950.9857278,-109
1777268950.9858062,-75
1777268950.985878,-46
1777268950.9859416,-17
1777268950.985992,10
1777268950.988156,32
1777268950.9883022,56
1777268950.988361,85
1777268950.9884224,111
1777268950.9884825,159
1777268950.988543,164
1777268950.9886086,181
1777268950.9909077,199
1777268950.991064,216
1777268950.99116,224
1777268950.9912438,230
1777268950.9913044,229
1777268950.9913652,229
1777268950.9935858,224
1777268950.9936845,216
1777268950.9937446,207
1777268950.993854,191
1777268950.9939177,172
1777268950.9939778,146
1777268950.9962387,113
1777268950.9963644,92
1777268950.99648,59
1777268950.996534,37
1777268950.9965844,14
1777268950.9966347,-8
1777268950.9966946,-28
1777268950.996762,-58
1777268950.9990237,-89
1777268950.9991302,-132
1777268950.9992018,-162
1777268950.999288,-181
1777268950.9993606,-204
1777268951.001744,-223
1777268951.0018585,-228
1777268951.0019307,-230
1777268951.002003,-230
1777268951.0020719,-224
1777268951.0021415,-215
1777268951.004486,-200
1777268951.0045905,-180
1777268951.004661,-152
1777268951.0047305,-111
1777268951.0047908,-75
1777268951.0072358,-47
1777268951.0073607,-18
1777268951.0074573,10
1777268951.0075104,30
1777268951.0075605,53
1777268951.0076113,82
1777268951.0076718,110
1777268951.009916,157
1777268951.0100455,173
1777268951.0101302,180
1777268951.01025,199
1777268951.0103176,216
1777268951.0103815,223
1777268951.0104458,231
1777268951.012689,229
1777268951.0128078,229
1777268951.012873,225
1777268951.0129364,218
1777268951.0130348,208
1777268951.0130968,192
1777268951.0153177,173
1777268951.015408,148
1777268951.015488,115
1777268951.0155396,85
1777268951.0155957,60
1777268951.0156467,39
1777268951.0156975,16
1777268951.015747,-6
1777268951.0181081,-27
1777268951.0182176,-56
1777268951.0182798,-87
1777268951.0183501,-127
1777268951.018465,-163
1777268951.0207448,-179
1777268951.020873,-205
1777268951.020947,-222
1777268951.0210164,-227
1777268951.0210853,-229
1777268951.021155,-230
1777268951.0235565,-224
1777268951.023656,-215
1777268951.0237317,-201
1777268951.0238407,-182
1777268951.0239124,-156
1777268951.0262625,-113
1777268951.02637,-78
1777268951.0264452,-48
1777268951.026511,-20
1777268951.0265553,7
1777268951.0266104,25
1777268951.0266647,45
1777268951.0288785,73
1777268951.0289989,109
1777268951.0290642,145
1777268951.0291245,160
1777268951.0291848,175
1777268951.0292456,195
1777268951.029306,212
1777268951.0316517,221
1777268951.0317564,229
1777268951.031818,228
1777268951.0318792,229
1777268951.0319397,226
1777268951.0320005,218
1777268951.0343418,210
1777268951.0344286,196
1777268951.0344903,177
1777268951.0345514,155
1777268951.0346189,123
1777268951.034674,91
1777268951.034724,70
1777268951.0370736,46
1777268951.037163,23
1777268951.0372078,2
1777268951.0372708,-17
1777268951.0373302,-40
1777268951.037389,-73
1777268951.0374577,-107
1777268951.039975,-161
1777268951.040226,-170
1777268951.0403323,-194
1777268951.0404541,-217
1777268951.040528,-224
1777268951.042512,-231
1777268951.0426095,-232
1777268951.0426803,-226
1777268951.0427525,-218
1777268951.0428205,-207
1777268951.042926,-190
1777268951.0452585,-166
1777268951.0453553,-130
1777268951.045451,-91
1777268951.0455995,-60
1777268951.045669,-32
1777268951.045721,-5
1777268951.0480356,18
1777268951.0481634,37
1777268951.0482163,64
1777268951.0482674,92
1777268951.048332,122
1777268951.0483966,162
1777268951.0485075,167
1777268951.0507169,186
1777268951.050814,204
1777268951.05091,220
1777268951.050973,225
1777268951.0510383,229
1777268951.0511293,230
1777268951.0535884,226
1777268951.0537212,230
1777268951.0537908,215
1777268951.0538516,204
1777268951.0539112,186
1777268951.0540123,166
1777268951.054077,139
1777268951.056182,105
1777268951.0562713,76
1777268951.0563476,53
1777268951.056399,30
1777268951.0564406,9
1777268951.0565164,-8
1777268951.0566103,-29
1777268951.0588381,-59
1777268951.0589817,-83
1777268951.0590663,-133
1777268951.0591822,-159
1777268951.0592542,-180
1777268951.0593238,-206
1777268951.0615563,-223
1777268951.061648,-230
1777268951.0617242,-231
1777268951.061808,-231
1777268951.0618784,-224
1777268951.064365,-215
1777268951.0644844,-200
1777268951.0645587,-179
1777268951.064631,-151
1777268951.0647044,-110
1777268951.0647738,-75
1777268951.0670347,-45
1777268951.0671422,-17
1777268951.0672767,11
1777268951.067351,31
1777268951.0674124,56
1777268951.0674727,83
1777268951.0675573,112
1777268951.0698502,157
1777268951.069963,163
1777268951.0700274,180
1777268951.0700889,198
1777268951.070165,216
1777268951.070224,223
1777268951.0723996,229
1777268951.072527,236
1777268951.0726051,229
1777268951.0726786,224
1777268951.0727453,217
1777268951.0728078,207
1777268951.0728707,191
1777268951.075152,172
1777268951.07524,148
1777268951.075313,113
1777268951.0754378,83
1777268951.075495,60
1777268951.0755503,37
1777268951.0756063,16
1777268951.07791,-6
1777268951.0780368,-27
1777268951.0781033,-56
1777268951.0781643,-88
1777268951.078234,-130
1777268951.0783052,-162
1777268951.0808375,-179
1777268951.080982,-204
1777268951.0810547,-222
1777268951.0811355,-228
1777268951.0812085,-230
1777268951.0832803,-230
1777268951.0833988,-214
1777268951.0834708,-215
1777268951.0835776,-201
1777268951.0836513,-180
1777268951.0837228,-153
1777268951.0860803,-112
1777268951.0861912,-77
1777268951.0862517,-46
1777268951.0863113,-18
1777268951.0863519,9
1777268951.0864024,25
1777268951.0864525,47
1777268951.0887754,73
1777268951.0888798,102
1777268951.0889478,146
1777268951.0890107,162
1777268951.0890758,175
1777268951.0891407,194
1777268951.09148,213
1777268951.0917466,225
1777268951.0918403,229
1777268951.0921323,229
1777268951.0922625,229
1777268951.0923283,227
1777268951.0923915,219
1777268951.0942416,210
1777268951.09434,196
1777268951.0944023,177
1777268951.0944648,155
1777268951.0945249,122
1777268951.0945768,91
1777268951.0946286,68
1777268951.0969248,45
1777268951.0970118,22
1777268951.097056,1
1777268951.0971262,-16
1777268951.0971887,-40
1777268951.0972483,-74
1777268951.0973194,-109
1777268951.0997128,-160
1777268951.0998423,-170
1777268951.0999374,-195
1777268951.1000116,-216
1777268951.1000807,-226
1777268951.102465,-231
1777268951.102589,-232
1777268951.1026711,-227
1777268951.102751,-218
1777268951.1028304,-208
1777268951.1051269,-188
1777268951.1052492,-165
1777268951.1053712,-129
1777268951.105435,-89
1777268951.105498,-58
1777268951.1055799,-32
1777268951.1078162,-3
1777268951.107965,28
1777268951.10802,37
1777268951.108117,67
1777268951.1081705,93
1777268951.1082308,126
1777268951.1082914,164
1777268951.1083505,167
1777268951.1105351,186
1777268951.1106398,206
1777268951.1107082,221
1777268951.1107743,226
1777268951.1108382,229
1777268951.110903,230
1777268951.1133516,226
1777268951.1135213,221
1777268951.1135898,215
1777268951.1136518,203
1777268951.1137135,186
1777268951.1137748,166
1777268951.11597,138
1777268951.116151,109
1777268951.1162088,75
1777268951.116263,51
1777268951.116384,29
1777268951.1164303,9
1777268951.1164842,-8
1777268951.116548,-29
1777268951.1186793,-59
1777268951.1187758,-92
1777268951.118949,-134
1777268951.1190536,-159
1777268951.1192005,-181
1777268951.1192837,-205
1777268951.1214697,-224
1777268951.1215885,-229
1777268951.121673,-230
1777268951.121746,-230
1777268951.1218176,-223
1777268951.1242986,-214
1777268951.1244245,-200
1777268951.124499,-178
1777268951.1245732,-151
1777268951.1246443,-109
1777268951.1269417,-74
1777268951.1271498,-37
1777268951.1272788,-16
1777268951.1274626,12
1777268951.1275728,33
1777268951.127655,56
1777268951.1277072,84
1777268951.1277676,113
1777268951.1296866,158
1777268951.1298041,164
1777268951.1298683,179
1777268951.1299284,198
1777268951.129987,217
1777268951.1300855,223
1777268951.1323402,231
1777268951.132445,228
1777268951.1325524,228
1777268951.132622,224
1777268951.1326935,216
1777268951.1327662,206
1777268951.1350484,190
1777268951.1351635,180
1777268951.1352704,146
1777268951.1353455,112
1777268951.135399,83
1777268951.1354542,59
1777268951.1355083,37
1777268951.1355643,15
1777268951.1377687,-7
1777268951.1379051,-28
1777268951.1379719,-58
1777268951.1380367,-90
1777268951.1381109,-131
1777268951.138188,-162
1777268951.1405241,-180
1777268951.1406417,-203
1777268951.1407151,-224
1777268951.1407945,-228
1777268951.1408684,-229
1777268951.1432235,-231
1777268951.1433368,-224
1777268951.1434093,-215
1777268951.143499,-202
1777268951.1435678,-180
1777268951.1458628,-153
1777268951.1461318,-101
1777268951.1462255,-76
1777268951.1462905,-47
1777268951.1463556,-18
1777268951.1464725,10
1777268951.146534,31
1777268951.1487741,55
1777268951.1488645,82
1777268951.1489441,111
1777268951.1490257,157
1777268951.14909,163
1777268951.1491556,179
1777268951.1492243,199
1777268951.1514091,216
1777268951.1515882,223
1777268951.151734,230
1777268951.1518612,230
1777268951.151981,229
1777268951.1521006,225
1777268951.1540568,217
1777268951.154262,207
1777268951.1544182,191
1777268951.1545565,172
1777268951.1547854,148
1777268951.1549225,115
1777268951.1550424,84
1777268951.1568255,61
1777268951.1569903,38
1777268951.1571069,16
1777268951.1572163,-6
1777268951.1574092,-27
1777268951.1575644,-56
1777268951.1576293,-88
1777268951.1597307,-128
1777268951.1599624,-161
1777268951.160116,-179
1777268951.1602786,-205
1777268951.1604183,-223
1777268951.1622963,-227
1777268951.1624138,-230
1777268951.1624873,-231
1777268951.162557,-224
1777268951.162627,-216
1777268951.1626978,-201
1777268951.1649678,-181
1777268951.1650612,-155
1777268951.1651318,-112
1777268951.1651926,-77
1777268951.165258,-47
1777268951.1676657,-21
1777268951.1678848,15
1777268951.1679711,29
1777268951.1681345,53
1777268951.1681905,81
1777268951.168251,109
1777268951.168311,155
1777268951.168371,162
1777268951.17038,178
1777268951.1704798,198
1777268951.1705444,215
1777268951.170604,221
1777268951.1707146,230
1777268951.170778,229
1777268951.1731257,230
1777268951.1732326,225
1777268951.1732962,216
1777268951.173357,208
1777268951.1734557,193
1777268951.1735168,173
1777268951.1757672,149
1777268951.1758838,128
1777268951.1759372,85
1777268951.17599,62
1777268951.1760423,40
1777268951.176094,17
1777268951.1761477,-4
1777268951.1762078,-25
1777268951.178557,-53
1777268951.178655,-86
1777268951.178795,-125
1777268951.1789012,-159
1777268951.1789756,-178
1777268951.181226,-203
1777268951.181376,-213
1777268951.1814566,-230
1777268951.1815288,-230
1777268951.1815984,-231
1777268951.181667,-225
1777268951.1840584,-215
1777268951.184166,-202
1777268951.184242,-181
1777268951.1843104,-156
1777268951.1843789,-114
1777268951.1866846,-79
1777268951.1867807,-51
1777268951.1868463,-21
1777268951.1869352,7
1777268951.18699,22
1777268951.1870413,43
1777268951.187092,71
1777268951.1871417,99
1777268951.1895397,134
1777268951.1896374,162
1777268951.189699,170
1777268951.189761,190
1777268951.1898205,208
1777268951.189887,222
1777268951.192152,229
1777268951.1922565,229
1777268951.1923203,231
1777268951.1924372,226
1777268951.1924965,219
1777268951.1925564,213
1777268951.1926157,201
1777268951.1948972,180
1777268951.195002,162
1777268951.1950674,133
1777268951.1951215,98
1777268951.1951714,76
1777268951.1952462,53
1777268951.1952999,30
1777268951.1976016,8
1777268951.197699,-8
1777268951.1977623,-29
1777268951.1978235,-59
1777268951.197883,-91
1777268951.197963,-133
1777268951.2002797,-160
1777268951.2004397,-177
1777268951.2005355,-205
1777268951.2006075,-223
1777268951.2006783,-228
1777268951.2007563,-230
1777268951.2031024,-230
1777268951.2032287,-223
1777268951.2033448,-214
1777268951.20342,-199
1777268951.2034903,-180
1777268951.2057533,-152
1777268951.205871,-110
1777268951.2059639,-74
1777268951.2062314,-45
1777268951.2063062,-18
1777268951.2063584,11
1777268951.2064083,31
1777268951.2084723,55
1777268951.208565,83
1777268951.2086284,111
1777268951.208689,158
1777268951.2087512,163
1777268951.2088122,180
1777268951.2111812,199
1777268951.2113101,222
1777268951.2113807,224
1777268951.2114508,231
1777268951.211511,229
1777268951.2115715,229
1777268951.2116303,224
1777268951.213967,217
1777268951.2140586,207
1777268951.2141201,191
1777268951.2141833,172
1777268951.214246,147
1777268951.2143073,113
1777268951.216658,83
1777268951.216775,68
1777268951.2168283,37
1777268951.2168822,15
1777268951.2169344,-7
1777268951.216996,-28
1777268951.2170572,-57
1777268951.217121,-89
1777268951.2193933,-130
1777268951.2195368,-161
1777268951.2196155,-180
1777268951.2196846,-205
1777268951.2197638,-223
1777268951.2221003,-228
1777268951.222205,-230
1777268951.2222846,-231
1777268951.2223592,-225
1777268951.222432,-215
1777268951.2247932,-201
1777268951.224922,-180
1777268951.225077,-153
1777268951.2251508,-112
1777268951.225211,-77
1777268951.2252748,-47
1777268951.227506,-19
1777268951.2275753,8
1777268951.2276294,25
1777268951.22768,45
1777268951.2277732,74
1777268951.227838,100
1777268951.2278998,146
1777268951.2302005,161
1777268951.2303329,185
1777268951.2303994,196
1777268951.23046,213
1777268951.2305253,222
1777268951.2305856,230
1777268951.2306986,229
1777268951.232982,230
1777268951.2331223,226
1777268951.2331877,219
1777268951.2332597,210
1777268951.2333283,195
1777268951.2334034,177
1777268951.235666,156
1777268951.235778,122
1777268951.235835,90
1777268951.2358873,68
1777268951.2359405,45
1777268951.2359908,22
1777268951.2360325,1
1777268951.2361097,-17
1777268951.2384348,-41
1777268951.2385752,-74
1777268951.238653,-110
1777268951.2387261,-161
1777268951.2387965,-170
1777268951.2411282,-195
1777268951.24127,-212
1777268951.2413428,-226
1777268951.2414153,-230
1777268951.2415242,-231
1777268951.241598,-226
1777268951.2438805,-217
1777268951.2439795,-208
1777268951.24405,-188
1777268951.2441201,-165
1777268951.2441888,-130
1777268951.2465532,-89
1777268951.2466545,-59
1777268951.2467587,-32
1777268951.2468128,-4
1777268951.2468672,18
1777268951.2469275,38
1777268951.2469785,66
1777268951.24703,92
1777268951.2493248,125
1777268951.249494,165
1777268951.2495596,166
1777268951.2496204,186
1777268951.2496803,206
1777268951.2497404,220
1777268951.2519772,226
1777268951.2520707,230
1777268951.2521415,231
1777268951.2522047,227
1777268951.252264,222
1777268951.252327,215
1777268951.2546694,203
1777268951.2548099,190
1777268951.2548766,166
1777268951.2549376,138
1777268951.2549982,104
1777268951.2550507,76
1777268951.2551017,51
1777268951.2574136,29
1777268951.2575355,18
1777268951.2576013,-16
1777268951.2576628,-39
1777268951.2577257,-72
1777268951.2577963,-106
1777268951.2578664,-159
1777268951.2604034,-169
1777268951.2605112,-195
1777268951.260584,-215
1777268951.2606564,-225
1777268951.2607763,-231
1777268951.2629943,-232
1777268951.263201,-228
1777268951.2632992,-218
1777268951.2633832,-208
1777268951.2634664,-189
1777268951.265613,-166
1777268951.2657506,-131
1777268951.2659566,-90
1777268951.2660916,-61
1777268951.2661607,-33
1777268951.2662418,-6
1777268951.266295,16
1777268951.2684195,36
1777268951.2685046,63
1777268951.2685575,90
1777268951.26868,123
1777268951.2687414,163
1777268951.2688062,167
1777268951.268879,185
1777268951.2711594,205
1777268951.2714574,220
1777268951.2716427,226
1777268951.2717154,229
1777268951.2717848,231
1777268951.271851,227
1777268951.273795,221
1777268951.2738907,216
1777268951.2739544,204
1777268951.2740176,188
1777268951.2740803,167
1777268951.2741418,140
1777268951.2742422,106
1777268951.2764928,78
1777268951.2766922,53
1777268951.2767584,31
1777268951.2768025,9
1777268951.2768683,-7
1777268951.2769308,-28
1777268951.2769926,-58
1777268951.2791574,-90
1777268951.2792544,-131
1777268951.2793262,-162
1777268951.2794461,-181
1777268951.2795196,-203
1777268951.2795904,-223
1777268951.2819085,-228
1777268951.2820172,-230
1777268951.2820978,-230
1777268951.2821784,-223
1777268951.2822504,-214
1777268951.2846684,-199
1777268951.284773,-180
1777268951.2848454,-153
1777268951.2849188,-110
1777268951.2849782,-76
1777268951.2850378,-47
1777268951.2873874,-18
1777268951.2875116,9
1777268951.2875712,25
1777268951.2876277,47
1777268951.2876844,74
1777268951.2877445,103
1777268951.2878048,147
1777268951.2902606,161
1777268951.2905157,176
1777268951.2906508,195
1777268951.2907732,213
1777268951.2909,221
1777268951.291066,229
1777268951.2928963,229
1777268951.2930167,229
1777268951.2930815,227
1777268951.2931423,218
1777268951.2932098,210
1777268951.2932687,195
1777268951.293329,176
1777268951.2955096,154
1777268951.2956092,120
1777268951.2956727,89
1777268951.2957265,68
1777268951.2957792,43
1777268951.29583,22
1777268951.2958708,0
1777268951.2981706,-15
1777268951.2983067,-32
1777268951.2983785,-75
1777268951.2984931,-110
1777268951.2985823,-162
1777268951.298659,-170
1777268951.301035,-195
1777268951.3011446,-217
1777268951.301229,-225
1777268951.301305,-231
1777268951.30138,-231
